"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"CLIMBUS","1989","08","0.006174","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","09","0.007567","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","10","0.004","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","11","0.006122","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","12","0.007575","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1989","13","0.071278","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","01","0.004368","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","02","0.006701","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","03","0.007297","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","04","0.00455","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","05","0.003602","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","06","0.008707","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","07","0.004999","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","08","0.002996","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","09","0.004859","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","10","0.007105","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","11","0.00561","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","12","0.006691","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1990","13","0.067485","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","01","0.006585","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","02","0.010714","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","03","0.006149","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","04","0.004957","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","05","0.00619","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","06","0.007104","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","07","0.008712","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","08","0.006211","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","09","0.00968","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","10","0.00535","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","11","0.007456","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","12","0.005636","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1991","13","0.084745","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","01","0.006811","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","02","0.005336","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","03","0.004824","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","04","0.005972","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","05","0.008468","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","06","0.011644","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","07","0.009051","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","08","0.004925","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","09","0.008073","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","10","0.011763","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","11","0.009422","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","12","0.00878","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1992","13","0.095069","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","01","0.008336","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","02","0.014043","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","03","0.013833","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","04","0.011379","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","05","0.007679","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","06","0.013873","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","07","0.017963","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","08","0.02292","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","09","0.020719","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","10","0.028117","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","11","0.024512","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","12","0.021151","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1993","13","0.204524","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","01","0.016748","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","02","0.020553","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","03","0.018331","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","04","0.014254","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","05","0.014942","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","06","0.014484","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","07","0.022755","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","08","0.020214","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","09","0.021231","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","10","0.020472","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","11","0.016081","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","12","0.021681","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1994","13","0.221746","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","01","0.014976","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","02","0.013642","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","03","0.023903","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","04","0.023432","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","05","0.01411","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","06","0.015905","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","07","0.017629","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","08","0.015383","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","09","0.029156","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","10","0.028443","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","11","0.018275","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","12","0.021972","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1995","13","0.236828","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","01","0.013319","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1996","02","0.01961","1","Coal Imports","Quadrillion Btu"
