"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"MGEXPUS","197405","0.323","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197406","0.367","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197407","0.677","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197408","5.548","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197409","0.5","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197410","0.548","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197411","0.433","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197412","6.323","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197413","2.37","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197501","0.548","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197502","9.5","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197503","0.839","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197504","1.267","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197505","0.452","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197506","0.733","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197507","1.258","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197508","0.419","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197509","0.167","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197510","1.032","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197511","0.9","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197512","7.903","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197513","2.038","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197601","0.194","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197602","6.172","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197603","6.419","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197604","7.5","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197605","1.129","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197606","0.467","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197607","1.323","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197608","6.742","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197609","0.4","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197610","0.065","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197611","0.5","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197612","6.645","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197613","3.123","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197701","8.355","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197702","1.893","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197703","0.323","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197704","1.067","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197705","1.871","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197706","0.967","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197707","0.71","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197708","1.065","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197709","1.033","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197710","1.387","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197711","1.633","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197712","0.774","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197713","1.762","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197801","1.129","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197802","0.786","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197803","1.419","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197804","0.767","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197805","1.581","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197806","0.833","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197807","1.71","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197808","1.258","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197809","2","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197810","2","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197811","0.667","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197812","1.226","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197813","1.288","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197901","0.581","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197902","0.571","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197903","0.484","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197904","0.667","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197905","0.355","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197906","0.167","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197907","0.29","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197908","0.677","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197909","0.2","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197910","0.452","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197911","0.533","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197912","0.129","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","197913","0.425","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198001","0.581","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198002","0.414","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198003","0.194","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198004","0.5","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198005","0.968","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198006","0.667","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198007","3.161","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198008","1","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198009","6.7","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198010","0.968","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198011","0.433","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198012","0.613","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198013","1.347","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198101","0.394","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198102","0.677","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198103","0.462","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198104","0.304","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198105","0.744","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198106","0.645","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198107","0.388","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198108","2.822","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198109","1.736","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198110","2.855","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198111","0.915","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198112","10.739","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198113","1.911","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198201","18.113","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198202","7.93","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198203","44.084","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198204","33.001","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198205","23.124","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198206","14.356","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198207","24.465","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198208","15.962","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198209","21.703","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198210","14.592","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198211","11.419","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198212","6.707","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198213","19.712","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198301","0.454","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198302","0.225","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198303","23.417","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198304","1.252","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198305","1.426","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198306","21.551","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198307","18.334","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198308","12.84","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198309","13.687","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198310","1.643","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198311","2.189","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198312","25.358","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198313","10.286","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198401","0.813","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198402","1.734","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198403","9.21","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198404","0.309","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198405","0.191","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198406","17.147","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198407","9.052","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198408","1.413","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198409","1.611","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198410","1.009","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198411","10.978","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198412","15.878","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198413","5.782","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198501","1.77","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198502","1.825","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198503","3.069","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198504","10.605","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198505","8.105","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198506","7.061","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198507","17.781","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198508","4.336","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198509","5.734","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198510","18.742","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198511","16.943","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198512","17.566","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198513","9.517","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198601","5.789","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198602","11.22","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198603","21.346","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198604","23.042","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198605","8.935","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198606","18.079","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198607","46.902","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198608","42.535","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198609","40.32","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198610","61.206","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198611","95.814","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198612","24.268","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198613","33.348","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198701","44.231","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198702","22.224","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198703","19.854","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198704","42.213","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198705","48.192","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198706","46.023","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198707","32.585","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198708","18.875","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198709","30.086","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198710","20.973","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198711","32.071","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198712","58.982","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198713","34.763","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198801","7.971","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198802","18.478","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198803","17.934","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198804","18.428","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198805","27.512","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198806","58.68","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198807","11.768","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198808","15.467","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198809","15.688","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198810","13.236","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198811","14.894","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198812","44.967","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198813","22.052","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198901","33.095","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198902","23.648","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198903","43.337","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198904","46.195","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198905","31.278","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198906","60.349","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198907","57.072","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198908","58.177","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198909","31.176","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198910","28.81","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198911","18.478","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198912","36.996","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
"MGEXPUS","198913","39.177","6","Finished Motor Gasoline Exports","Thousand Barrels per Day"
